<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2000.04.01	0.95560	0.95680	0.95510	0.95520	120	0	50
2000.04.03	0.95620	0.96060	0.95020	0.95530	6171	0	50
2000.04.04	0.95520	0.97490	0.95150	0.95950	6482	0	50
2000.04.05	0.95950	0.97120	0.95920	0.96240	7389	0	50
2000.04.06	0.96240	0.96420	0.95650	0.95840	6508	0	50
2000.04.07	0.95830	0.96090	0.95370	0.95530	6620	0	50
2000.04.08	0.95530	0.95580	0.95450	0.95450	75	0	50
2000.04.10	0.95480	0.96290	0.95340	0.96270	6168	0	50
2000.04.11	0.96260	0.96490	0.95620	0.95940	7221	0	50
2000.04.12	0.95930	0.96070	0.95210	0.95930	7603	0	50
2000.04.13	0.95910	0.96020	0.95130	0.95300	7390	0	50
2000.04.14	0.95280	0.96250	0.95100	0.96240	7013	0	50
2000.04.15	0.96220	0.96320	0.96200	0.96280	27	0	50
2000.04.17	0.96480	0.96790	0.95160	0.95270	7018	0	50
2000.04.18	0.95260	0.95270	0.94400	0.94530	7881	0	50
2000.04.19	0.94540	0.94910	0.93550	0.94040	6469	0	50
2000.04.20	0.94000	0.94250	0.93530	0.93790	6297	0	50
2000.04.21	0.93690	0.94000	0.93620	0.93800	3500	0	50
2000.04.22	0.93850	0.93880	0.93830	0.93830	3	0	50
2000.04.24	0.93820	0.94510	0.93670	0.93780	3581	0	50
2000.04.25	0.93770	0.93970	0.91630	0.92080	6477	0	50
2000.04.26	0.92090	0.92490	0.91750	0.92330	6842	0	50
2000.04.27	0.92330	0.92490	0.90590	0.90980	7293	0	50
2000.04.28	0.90980	0.91370	0.90300	0.91180	6905	0	50
2000.04.29	0.91190	0.91270	0.91090	0.91170	56	0	50
2000.05.01	0.91200	0.91740	0.90710	0.91570	4194	0	50
2000.05.02	0.91580	0.91750	0.90370	0.90990	6358	0	50
2000.05.03	0.90980	0.91070	0.88870	0.89450	7075	0	50
2000.05.04	0.89470	0.89730	0.88470	0.88980	7181	0	50
2000.05.05	0.89060	0.90110	0.89030	0.89690	6748	0	50
2000.05.06	0.89700	0.89710	0.89680	0.89690	6	0	50
2000.05.08	0.89650	0.90450	0.89140	0.89760	7092	0	50
2000.05.09	0.89760	0.90800	0.89450	0.90760	6268	0	50
2000.05.10	0.90750	0.91320	0.90480	0.90660	6943	0	50
2000.05.11	0.90690	0.91100	0.89880	0.90150	7109	0	50
2000.05.12	0.90160	0.92010	0.89790	0.91970	6818	0	50
2000.05.13	0.91950	0.91990	0.91850	0.91850	25	0	50
2000.05.15	0.91790	0.91900	0.91100	0.91120	5244	0	50
2000.05.16	0.91140	0.91210	0.89960	0.90040	6284	0	50
2000.05.17	0.90050	0.90300	0.88910	0.89560	6290	0	50
2000.05.18	0.89580	0.89710	0.89050	0.89470	6503	0	50
2000.05.19	0.89460	0.89980	0.88440	0.89750	6779	0	50
2000.05.20	0.89740	0.89800	0.89610	0.89700	44	0	50
2000.05.22	0.89740	0.90730	0.89520	0.90290	6250	0	50
2000.05.23	0.90280	0.91560	0.90180	0.90710	7290	0	50
2000.05.24	0.90720	0.91300	0.90320	0.90420	6650	0	50
2000.05.25	0.90400	0.91340	0.89780	0.91160	6532	0	50
2000.05.26	0.91160	0.93360	0.91120	0.93250	6667	0	50
2000.05.27	0.93150	0.93150	0.93150	0.93150	1	0	50
2000.05.29	0.93280	0.93350	0.92380	0.92660	5467	0	50
2000.05.30	0.92650	0.94120	0.92420	0.93030	6829	0	50
2000.05.31	0.93030	0.93820	0.92660	0.93770	6573	0	50
2000.06.01	0.93760	0.93820	0.92840	0.93110	5381	0	50
2000.06.02	0.93120	0.94980	0.92970	0.94600	6363	0	50
2000.06.03	0.94630	0.94690	0.94570	0.94580	75	0	50
2000.06.05	0.94570	0.94930	0.94110	0.94790	6006	0	50
2000.06.06	0.94800	0.95990	0.94490	0.95450	6170	0	50
2000.06.07	0.95450	0.96270	0.95300	0.96220	6686	0	50
2000.06.08	0.96230	0.97000	0.95080	0.95600	7084	0	50
2000.06.09	0.95620	0.95700	0.94570	0.95350	6717	0	50
2000.06.10	0.95360	0.95360	0.95230	0.95330	23	0	50
2000.06.12	0.95370	0.95640	0.94900	0.95380	5413	0	50
2000.06.13	0.95390	0.96270	0.95200	0.95960	5838	0	50
2000.06.14	0.95960	0.96540	0.95720	0.95750	6183	0	50
2000.06.15	0.95740	0.96040	0.95000	0.95460	6310	0	50
2000.06.16	0.95450	0.96600	0.94960	0.96470	6201	0	50
2000.06.17	0.96500	0.96540	0.96350	0.96430	36	0	50
2000.06.19	0.96370	0.96930	0.95620	0.95660	6159	0	50
2000.06.20	0.95670	0.96160	0.95290	0.95480	6319	0	50
2000.06.21	0.95480	0.95490	0.94300	0.94420	6287	0	50
2000.06.22	0.94410	0.94750	0.93480	0.93550	6404	0	50
2000.06.23	0.93540	0.94310	0.93380	0.93580	6101	0	50
2000.06.24	0.93590	0.93680	0.93580	0.93620	25	0	50
2000.06.26	0.93620	0.93970	0.92960	0.93670	6073	0	50
2000.06.27	0.93680	0.94710	0.93520	0.94610	6060	0	50
2000.06.28	0.94590	0.94680	0.93980	0.94080	5997	0	50
2000.06.29	0.94070	0.95370	0.93980	0.95190	6170	0	50
2000.06.30	0.95200	0.96030	0.95040	0.95270	6630	0	50
